well_id	227	228	241	243	1534
Mar-69	0	0	0	0	26544.50275
Apr-69	0	0	0	0	25422.03539
May-69	0	0	0	0	39311.02707
Jun-69	0	0	0	0	58565.65941
Jul-69	0	0	0	0	65855.52982
Aug-69	0	0	0	0	57850.24065
Sep-69	0	0	0	0	38287.23816
Oct-69	0	0	0	0	29899.57001
Nov-69	0	0	0	0	24509.25974
Dec-69	0	0	0	0	26310.14143
Jan-70	0	0	0	0	24484.59013
Feb-70	0	0	0	0	23029.08301
Mar-70	0	0	0	0	25187.67407
Apr-70	0	0	0	0	26482.82872
May-70	0	0	0	0	49894.29071
Jun-70	0	0	0	0	55580.63633
Jul-70	0	0	0	0	73527.77922
Aug-70	0	0	0	0	38225.56413
Sep-70	0	0	0	0	49647.59459
